$nf1
                              f1
mdib_neg_ext_reminder_3c   0.580
mdib_neg_ext_neighbor_5a   0.717
mdib_neg_ext_exercise_7a   0.491
mdib_neg_ext_walk_9c       0.839
mdib_neg_ext_job_10a       0.752
mdib_neg_ext_stumble_11c   0.702
mdib_neg_int_cleaning_4c   0.697
mdib_neg_int_email_6b      0.769
mdib_neg_int_medication_8b 0.738
mdib_neg_int_cough_12b     0.689

$nf2
                               f1     f2
mdib_neg_ext_reminder_3c    0.767 -0.133
mdib_neg_ext_neighbor_5a    0.701  0.072
mdib_neg_ext_exercise_7a    0.416  0.113
mdib_neg_ext_walk_9c        0.810  0.090
mdib_neg_ext_job_10a        0.773  0.036
mdib_neg_ext_stumble_11c    0.759 -0.024
mdib_neg_int_cleaning_4c    0.026  0.788
mdib_neg_int_email_6b       0.297  0.561
mdib_neg_int_medication_8b  0.151  0.672
mdib_neg_int_cough_12b     -0.098  0.885

