$nf1
                              f1
mdib_neg_ext_server_2a     0.760
mdib_neg_ext_reminder_3c   0.583
mdib_neg_ext_neighbor_5a   0.701
mdib_neg_ext_exercise_7a   0.471
mdib_neg_ext_walk_9c       0.868
mdib_neg_ext_job_10a       0.732
mdib_neg_ext_stumble_11c   0.687
mdib_neg_int_cleaning_4c   0.728
mdib_neg_int_email_6b      0.766
mdib_neg_int_medication_8b 0.733
mdib_neg_int_cough_12b     0.695

$nf2
                               f1     f2
mdib_neg_ext_server_2a      0.276  0.578
mdib_neg_ext_reminder_3c    0.759 -0.113
mdib_neg_ext_neighbor_5a    0.710  0.051
mdib_neg_ext_exercise_7a    0.436  0.071
mdib_neg_ext_walk_9c        0.786  0.158
mdib_neg_ext_job_10a        0.766  0.028
mdib_neg_ext_stumble_11c    0.781 -0.058
mdib_neg_int_cleaning_4c   -0.012  0.844
mdib_neg_int_email_6b       0.291  0.555
mdib_neg_int_medication_8b  0.158  0.649
mdib_neg_int_cough_12b     -0.111  0.888

