$nf1
                              f1
mdib_neg_ext_reminder_3c   0.570
mdib_neg_ext_neighbor_5a   0.728
mdib_neg_ext_exercise_7a   0.508
mdib_neg_ext_walk_9c       0.873
mdib_neg_ext_job_10a       0.747
mdib_neg_ext_stumble_11c   0.729
mdib_neg_int_cleaning_4c   0.674
mdib_neg_int_medication_8b 0.710
mdib_neg_int_cough_12b     0.673

$nf2
                               f1     f2
mdib_neg_ext_reminder_3c    0.797 -0.200
mdib_neg_ext_neighbor_5a    0.707  0.069
mdib_neg_ext_exercise_7a    0.412  0.134
mdib_neg_ext_walk_9c        0.815  0.108
mdib_neg_ext_job_10a        0.791 -0.009
mdib_neg_ext_stumble_11c    0.730  0.027
mdib_neg_int_cleaning_4c    0.050  0.765
mdib_neg_int_medication_8b  0.183  0.619
mdib_neg_int_cough_12b     -0.090  0.907

