$nf1
                              f1
mdib_neg_ext_server_2a     0.760
mdib_neg_ext_reminder_3c   0.575
mdib_neg_ext_neighbor_5a   0.709
mdib_neg_ext_exercise_7a   0.484
mdib_neg_ext_walk_9c       0.899
mdib_neg_ext_job_10a       0.724
mdib_neg_ext_stumble_11c   0.709
mdib_neg_int_cleaning_4c   0.715
mdib_neg_int_medication_8b 0.707
mdib_neg_int_cough_12b     0.681

$nf2
                               f1     f2
mdib_neg_ext_server_2a      0.299  0.574
mdib_neg_ext_reminder_3c    0.765 -0.145
mdib_neg_ext_neighbor_5a    0.711  0.054
mdib_neg_ext_exercise_7a    0.438  0.081
mdib_neg_ext_walk_9c        0.792  0.182
mdib_neg_ext_job_10a        0.777 -0.004
mdib_neg_ext_stumble_11c    0.756 -0.015
mdib_neg_int_cleaning_4c    0.022  0.829
mdib_neg_int_medication_8b  0.199  0.595
mdib_neg_int_cough_12b     -0.061  0.861

