$nf1
                              f1
mdib_neg_ext_server_2a     0.760
mdib_neg_ext_reminder_3c   0.583
mdib_neg_ext_neighbor_5a   0.701
mdib_neg_ext_exercise_7a   0.471
mdib_neg_ext_walk_9c       0.868
mdib_neg_ext_job_10a       0.732
mdib_neg_ext_stumble_11c   0.687
mdib_neg_int_cleaning_4c   0.728
mdib_neg_int_email_6b      0.766
mdib_neg_int_medication_8b 0.733
mdib_neg_int_cough_12b     0.695

$nf2
                               f1     f2
mdib_neg_ext_server_2a      0.264  0.582
mdib_neg_ext_reminder_3c    0.776 -0.136
mdib_neg_ext_neighbor_5a    0.722  0.032
mdib_neg_ext_exercise_7a    0.442  0.061
mdib_neg_ext_walk_9c        0.796  0.140
mdib_neg_ext_job_10a        0.779  0.008
mdib_neg_ext_stumble_11c    0.797 -0.080
mdib_neg_int_cleaning_4c   -0.036  0.860
mdib_neg_int_email_6b       0.280  0.558
mdib_neg_int_medication_8b  0.142  0.657
mdib_neg_int_cough_12b     -0.138  0.908

