$nf1
                              f1
mdib_neg_ext_server_2a     0.760
mdib_neg_ext_reminder_3c   0.583
mdib_neg_ext_neighbor_5a   0.701
mdib_neg_ext_exercise_7a   0.471
mdib_neg_ext_walk_9c       0.868
mdib_neg_ext_job_10a       0.732
mdib_neg_ext_stumble_11c   0.687
mdib_neg_int_cleaning_4c   0.728
mdib_neg_int_email_6b      0.766
mdib_neg_int_medication_8b 0.733
mdib_neg_int_cough_12b     0.695

$nf2
                               f1     f2
mdib_neg_ext_server_2a      0.295  0.564
mdib_neg_ext_reminder_3c    0.763 -0.122
mdib_neg_ext_neighbor_5a    0.718  0.039
mdib_neg_ext_exercise_7a    0.442  0.063
mdib_neg_ext_walk_9c        0.798  0.144
mdib_neg_ext_job_10a        0.774  0.017
mdib_neg_ext_stumble_11c    0.786 -0.068
mdib_neg_int_cleaning_4c    0.012  0.829
mdib_neg_int_email_6b       0.310  0.541
mdib_neg_int_medication_8b  0.178  0.635
mdib_neg_int_cough_12b     -0.086  0.873

