$nf1
                              f1
mdib_neg_ext_server_2a     0.762
mdib_neg_ext_reminder_3c   0.584
mdib_neg_ext_neighbor_5a   0.708
mdib_neg_ext_exercise_7a   0.481
mdib_neg_ext_walk_9c       0.895
mdib_neg_ext_job_10a       0.726
mdib_neg_ext_stumble_11c   0.705
mdib_neg_int_remember_1b   0.263
mdib_neg_int_cleaning_4c   0.715
mdib_neg_int_medication_8b 0.705
mdib_neg_int_cough_12b     0.681

$nf2
                               f1     f2
mdib_neg_ext_server_2a      0.303  0.571
mdib_neg_ext_reminder_3c    0.794 -0.165
mdib_neg_ext_neighbor_5a    0.708  0.055
mdib_neg_ext_exercise_7a    0.434  0.081
mdib_neg_ext_walk_9c        0.785  0.184
mdib_neg_ext_job_10a        0.783 -0.010
mdib_neg_ext_stumble_11c    0.743 -0.006
mdib_neg_int_remember_1b    0.224  0.064
mdib_neg_int_cleaning_4c    0.025  0.826
mdib_neg_int_medication_8b  0.197  0.596
mdib_neg_int_cough_12b     -0.061  0.864

